,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,price
3729,2014-05-06,5.0,2.25,3040,8111,2.0,False,3,8,3040,0,1984,0,98052,47.7157,-122.103,562000.0
3730,2014-12-19,3.0,1.0,1020,8100,1.0,False,3,7,1020,0,1954,0,98198,47.3586,-122.314,229000.0
3731,2014-10-29,3.0,2.0,1730,6007,1.0,False,3,8,1730,0,2004,0,98030,47.3573,-122.2,299000.0
3732,2014-09-22,3.0,1.0,1090,2800,1.0,False,3,6,1090,0,1969,0,98092,47.3162,-122.18299999999999,149000.0
3733,2014-07-21,4.0,3.75,3320,8030,2.0,False,3,10,3320,0,2005,0,98075,47.5818,-121.97200000000001,802500.0
3734,2014-08-04,3.0,1.0,1590,5400,1.0,False,3,8,1280,310,1948,0,98118,47.5509,-122.26100000000001,579000.0
3735,2014-05-16,4.0,2.5,2280,7568,2.0,False,4,7,2280,0,2001,0,98056,47.5115,-122.194,433000.0
3736,2015-02-27,4.0,1.0,1230,8316,1.5,False,3,7,1230,0,1963,0,98034,47.7269,-122.24,340000.0
3737,2014-11-22,3.0,1.75,1540,6273,1.0,False,4,6,770,770,1951,0,98118,47.5305,-122.277,263500.0
3738,2015-03-05,2.0,1.0,1380,5484,1.0,False,3,8,1030,350,1947,0,98199,47.6382,-122.399,543115.0
3739,2015-02-24,2.0,1.75,2620,14138,2.0,True,3,8,2120,500,1931,1991,98125,47.7142,-122.277,1360000.0
3740,2014-06-05,4.0,3.75,4610,40202,1.0,False,4,10,2500,2110,1980,0,98027,47.4599,-122.0,630000.0
3741,2014-11-07,2.0,1.0,670,2356,1.0,False,5,6,670,0,1960,0,98144,47.5918,-122.295,245000.0
3742,2015-02-06,5.0,3.0,2540,11422,1.0,False,3,8,1270,1270,1962,2014,98006,47.5459,-122.176,620000.0
3743,2014-11-05,2.0,1.75,1760,4600,1.0,False,4,7,850,910,1926,0,98126,47.5654,-122.37200000000001,355000.0
3744,2015-01-12,6.0,4.0,3300,5720,1.0,False,3,8,1960,1340,1963,0,98115,47.676,-122.309,780000.0
3745,2014-11-05,3.0,1.0,1600,1950,2.0,False,2,7,1600,0,1906,0,98122,47.6028,-122.31200000000001,302000.0
3746,2015-04-02,3.0,1.0,2030,4080,1.5,False,4,7,1840,190,1908,0,98115,47.6765,-122.30799999999999,775000.0
3747,2014-07-01,3.0,2.5,1680,11312,1.0,False,3,7,1080,600,1959,0,98146,47.5051,-122.344,330000.0
3748,2014-07-30,4.0,2.5,2480,12688,1.0,False,4,9,1820,660,1967,0,98004,47.6344,-122.205,1013050.0
3749,2014-06-26,3.0,2.5,3240,8016,2.0,False,3,8,2910,330,2004,0,98065,47.5382,-121.87700000000001,600000.0
3750,2014-10-22,3.0,1.75,1710,7350,1.0,False,3,8,1280,430,1981,0,98033,47.699,-122.167,525000.0
3751,2015-05-04,3.0,3.0,2780,6000,2.0,False,3,9,2780,0,2013,0,98065,47.5184,-121.88600000000001,625000.0
3752,2015-03-03,4.0,1.5,3160,19745,1.5,False,4,6,1840,1320,1968,0,98010,47.3103,-122.006,335000.0
3753,2014-06-17,3.0,2.75,2500,5568,2.0,False,5,9,2500,0,1905,0,98112,47.6258,-122.31200000000001,1185000.0
3754,2014-07-09,3.0,1.0,1200,7800,1.0,False,4,7,1200,0,1954,0,98126,47.5196,-122.37100000000001,275000.0
3755,2014-06-02,3.0,1.0,1010,7245,1.0,False,3,7,1010,0,1969,0,98003,47.3338,-122.306,199950.0
3756,2014-09-24,4.0,2.75,1920,4627,1.0,False,3,8,1010,910,1998,0,98178,47.5003,-122.23,353000.0
3757,2014-10-16,2.0,1.75,1120,758,2.0,False,3,7,1120,0,2012,0,98027,47.5325,-122.072,305000.0
3758,2015-02-26,4.0,3.0,3510,12410,2.0,False,4,9,3510,0,1976,0,98005,47.6381,-122.166,970000.0
3759,2014-09-25,3.0,2.5,1520,3003,2.0,False,3,7,1520,0,2009,0,98059,47.4876,-122.15299999999999,330000.0
3760,2015-04-22,4.0,2.75,2650,8610,2.0,False,3,8,2650,0,1959,2007,98008,47.6155,-122.12100000000001,797000.0
3761,2014-06-16,4.0,2.5,2810,9800,1.0,False,4,8,1710,1100,1973,0,98006,47.5657,-122.149,825000.0
3762,2015-03-23,3.0,2.25,1390,6004,2.0,False,3,8,1390,0,1993,0,98038,47.3536,-122.04700000000001,292500.0
3763,2014-08-11,3.0,1.0,1100,7657,1.0,False,3,7,1100,0,1955,0,98188,47.4374,-122.285,233000.0
3764,2015-05-01,6.0,2.0,2610,9132,1.0,False,4,8,1320,1290,1965,0,98007,47.622,-122.14,605000.0
3765,2015-02-02,2.0,1.0,720,6050,1.0,False,2,5,720,0,1951,0,98125,47.7259,-122.29,338500.0
3766,2014-09-03,4.0,2.5,3370,10602,2.0,False,3,10,3370,0,1999,0,98007,47.6591,-122.147,1135000.0
3767,2014-12-04,3.0,2.5,1760,2688,2.0,False,3,7,1760,0,2005,0,98059,47.4903,-122.166,294500.0
3768,2015-04-15,3.0,2.25,1630,10962,1.0,False,4,8,1100,530,1977,0,98030,47.3801,-122.166,305000.0
3769,2015-04-01,4.0,2.75,4030,10888,2.0,False,3,10,4030,0,1997,0,98075,47.5651,-122.03399999999999,912000.0
3770,2014-05-05,2.0,2.5,1590,1426,2.0,False,3,8,1590,0,2014,0,98029,47.5441,-122.01299999999999,419190.0
3771,2014-05-16,3.0,2.5,2720,6439,2.0,False,3,9,2720,0,2005,0,98065,47.5422,-121.86,619000.0
3772,2014-09-26,4.0,2.5,2570,22215,2.0,False,5,7,2570,0,1958,0,98059,47.4833,-122.15700000000001,390000.0
3773,2015-04-02,4.0,1.5,1960,5000,1.0,False,3,7,980,980,1912,0,98106,47.5688,-122.363,412000.0
3774,2014-05-20,3.0,1.0,1090,9900,1.0,False,4,7,1090,0,1955,0,98052,47.6755,-122.16,300000.0
3775,2014-08-22,4.0,3.25,2690,7200,2.0,False,3,9,1720,970,1978,0,98155,47.7341,-122.288,635000.0
3776,2014-10-20,3.0,2.5,1800,4763,2.0,False,3,7,1240,560,1985,0,98119,47.646,-122.36200000000001,670000.0
3777,2015-03-12,4.0,1.5,1660,6617,1.0,False,5,7,1660,0,1947,0,98155,47.739,-122.323,399500.0
3778,2014-06-23,2.0,1.0,1010,3000,1.0,False,4,7,1010,0,1925,0,98045,47.4965,-121.785,280000.0
3779,2014-09-05,3.0,3.75,2380,3600,1.5,False,3,7,1690,690,1927,0,98112,47.6374,-122.307,695000.0
3780,2014-12-04,3.0,1.0,1330,9540,1.0,False,4,7,1330,0,1971,0,98077,47.758,-122.075,320000.0
3781,2014-10-17,3.0,1.0,1260,10900,1.0,False,4,6,1260,0,1943,0,98056,47.49100000000001,-122.18799999999999,190000.0
3782,2014-06-23,3.0,1.0,1150,5100,2.0,False,3,8,1150,0,1911,2005,98136,47.5349,-122.384,500000.0
3783,2015-04-24,3.0,1.75,1380,9134,1.0,False,5,7,880,500,1981,0,98056,47.5087,-122.193,365000.0
3784,2014-07-11,3.0,2.5,3190,6899,2.0,False,3,9,3190,0,2014,0,98034,47.7153,-122.221,814842.0
3785,2014-06-09,4.0,2.75,1990,7252,1.0,False,3,7,1270,720,1999,0,98002,47.2839,-122.20200000000001,270000.0
3786,2014-05-14,3.0,3.5,2100,12384,2.0,False,3,9,2100,0,1980,0,98188,47.4687,-122.26299999999999,356000.0
3787,2014-06-04,3.0,1.5,1420,4500,1.0,False,3,7,1420,0,1959,0,98103,47.693999999999996,-122.33200000000001,371000.0
3788,2014-10-02,3.0,1.75,1830,9758,1.0,False,3,8,1300,530,1977,0,98034,47.7107,-122.23,429950.0
3789,2014-06-19,4.0,2.0,1790,14690,1.0,False,4,7,1670,120,1960,0,98198,47.3965,-122.321,240000.0
3790,2014-12-02,6.0,2.75,3610,10003,1.5,False,4,8,3610,0,1966,0,98008,47.6261,-122.125,650000.0
3791,2014-07-16,3.0,2.5,2290,6328,2.0,False,3,8,2290,0,2001,0,98146,47.5103,-122.382,550000.0
3792,2014-12-02,4.0,2.0,1520,6174,1.5,False,5,6,1520,0,1920,0,98022,47.2105,-121.98899999999999,210000.0
3793,2014-07-08,4.0,2.75,2530,14178,2.0,False,3,8,2530,0,1997,0,98019,47.736999999999995,-121.955,469950.0
3794,2015-04-10,3.0,1.75,1630,8400,1.0,False,4,7,1060,570,1955,0,98007,47.5983,-122.149,499990.0
3795,2014-05-04,3.0,2.5,2200,7350,1.0,False,5,8,1570,630,1988,0,98058,47.4395,-122.161,365000.0
3796,2014-06-16,3.0,1.75,1150,9600,1.0,False,3,7,1150,0,1979,0,98045,47.4434,-121.774,309212.0
3797,2015-03-25,4.0,2.5,2755,11612,2.0,False,3,8,2755,0,2001,0,98019,47.7394,-121.965,545000.0
3798,2014-09-08,4.0,2.5,3600,6055,2.0,False,3,9,3600,0,2014,0,98052,47.7053,-122.126,923990.0
3799,2014-11-07,4.0,2.5,2380,4950,2.0,False,3,8,2380,0,2004,0,98136,47.5382,-122.391,590000.0
3800,2014-05-20,3.0,1.0,1050,5000,1.0,False,4,6,1050,0,1967,0,98056,47.4923,-122.165,200000.0
3801,2014-09-24,2.0,1.75,1840,7230,1.0,False,3,7,1570,270,1938,0,98030,47.3815,-122.228,245000.0
3802,2014-05-07,4.0,2.0,2510,13695,1.0,False,4,7,1280,1230,1961,2001,98033,47.7005,-122.17399999999999,581000.0
3803,2014-12-17,2.0,1.75,1740,7290,1.0,False,3,8,1280,460,1950,0,98199,47.6461,-122.397,550000.0
3804,2015-01-23,4.0,3.0,1900,9077,2.0,False,3,7,1900,0,1954,2015,98155,47.7684,-122.304,459000.0
3805,2014-12-08,3.0,1.0,1850,5000,1.5,False,3,7,1850,0,1922,0,98103,47.6727,-122.351,611000.0
3806,2014-06-11,1.0,1.75,750,20339,1.0,False,4,4,550,200,1946,0,98059,47.4756,-122.09,355000.0
3807,2014-06-30,3.0,2.0,1440,9220,1.0,False,3,7,1440,0,1965,0,98198,47.3702,-122.31700000000001,250000.0
3808,2014-12-10,4.0,2.75,2990,7389,1.5,False,4,8,2090,900,1923,0,98144,47.5711,-122.28399999999999,1075000.0
3809,2014-06-02,4.0,1.5,1840,4337,2.0,False,4,8,1840,0,1917,0,98112,47.6312,-122.307,809000.0
3810,2014-08-04,3.0,2.5,2750,35440,2.0,False,3,9,2750,0,1994,0,98045,47.4745,-121.723,556000.0
3811,2015-03-30,3.0,2.0,1300,22605,1.0,False,3,7,1300,0,1998,0,98056,47.5337,-122.18700000000001,469000.0
3812,2014-05-20,4.0,1.75,1280,6060,1.0,False,3,7,860,420,1926,0,98117,47.6805,-122.36399999999999,575000.0
3813,2014-05-29,5.0,2.0,1930,9747,1.0,False,4,7,1020,910,1962,0,98028,47.7743,-122.235,400000.0
3814,2015-04-14,4.0,2.25,1910,8400,2.0,False,3,7,1910,0,1975,0,98072,47.7352,-122.175,435000.0
3815,2015-03-17,4.0,2.5,2350,5100,2.0,False,3,8,2350,0,2003,0,98038,47.3507,-122.007,399950.0
3816,2014-10-24,3.0,2.75,2030,6840,1.0,False,3,7,1210,820,1979,0,98108,47.5413,-122.29899999999999,360000.0
3817,2015-03-17,3.0,2.5,1810,1988,2.0,False,3,7,1350,460,1997,0,98199,47.6513,-122.385,487500.0
3818,2015-04-22,3.0,2.0,1380,5000,1.5,False,4,7,1380,0,1917,0,98117,47.6807,-122.369,563000.0
3819,2014-11-17,3.0,2.5,2830,5831,2.0,False,3,9,2830,0,2010,0,98011,47.7744,-122.22399999999999,614000.0
3820,2015-01-23,3.0,2.75,1650,7272,1.0,False,4,7,1230,420,1972,0,98034,47.7232,-122.17399999999999,429500.0
3821,2014-06-04,2.0,1.0,1500,18540,1.0,False,3,8,1500,0,1950,0,98168,47.4727,-122.281,170000.0
3822,2015-04-21,4.0,2.75,3120,7898,1.0,True,4,8,1560,1560,1963,0,98034,47.7165,-122.259,1955000.0
3823,2014-11-04,3.0,1.75,1890,6557,1.0,False,3,8,1890,0,1967,0,98125,47.7032,-122.286,495000.0
3824,2015-03-16,3.0,2.25,1800,15903,1.0,False,3,8,1340,460,1986,0,98038,47.3813,-122.04299999999999,335620.0
3825,2015-04-17,3.0,1.75,2160,4000,1.0,False,3,7,1080,1080,1953,0,98144,47.5721,-122.309,410000.0
3826,2015-02-24,3.0,1.5,1480,21320,1.0,False,4,7,1480,0,1967,0,98027,47.5234,-122.04299999999999,369300.0
3827,2015-02-23,4.0,2.5,2480,4334,2.0,False,3,8,2480,0,2012,0,98038,47.3826,-122.036,399000.0
3828,2014-08-22,4.0,2.75,3660,5637,2.0,False,3,9,3660,0,2014,0,98053,47.6845,-122.01700000000001,839990.0
3829,2014-12-03,3.0,2.25,2510,43995,2.0,False,3,8,2510,0,1981,0,98027,47.4545,-121.988,520000.0
3830,2014-10-14,3.0,1.75,1710,5000,1.0,False,4,7,1360,350,1918,0,98136,47.5492,-122.389,561000.0
3831,2015-04-27,4.0,2.5,2250,4119,2.0,False,3,8,2250,0,2001,0,98075,47.5973,-122.03399999999999,585000.0
3832,2014-09-17,4.0,2.75,3220,9825,2.0,False,3,8,3220,0,2012,0,98059,47.4863,-122.14299999999999,579000.0
3833,2014-09-19,4.0,2.5,2450,5280,2.0,False,3,8,2450,0,2003,0,98011,47.7734,-122.22399999999999,525000.0
3834,2015-03-10,3.0,1.0,1150,12402,1.0,False,4,6,1150,0,1969,0,98072,47.7422,-122.09899999999999,344000.0
3835,2014-09-08,4.0,2.5,3300,10250,1.0,False,3,7,2390,910,1946,1991,98040,47.5873,-122.249,905000.0
3836,2015-01-23,3.0,2.0,1850,9600,1.0,False,3,7,1850,0,1968,1998,98011,47.7671,-122.225,510000.0
3837,2014-08-04,4.0,1.5,1280,7400,1.0,False,3,7,1280,0,1958,0,98008,47.6023,-122.12299999999999,367400.0
3838,2014-12-18,3.0,2.25,1422,3677,2.0,False,3,7,1422,0,2012,0,98092,47.3204,-122.178,245000.0
3839,2014-10-27,4.0,1.0,1920,6480,1.5,False,3,7,1920,0,1920,0,98117,47.6897,-122.374,535000.0
3840,2015-04-06,3.0,1.5,1490,12186,1.0,False,4,7,1490,0,1950,0,98155,47.7739,-122.322,368888.0
3841,2014-07-02,3.0,2.5,2242,4500,2.0,False,3,8,2242,0,2014,0,98092,47.2583,-122.198,309780.0
3842,2014-06-24,2.0,2.0,1460,9052,1.0,False,5,6,1460,0,1900,0,98033,47.6857,-122.208,1010000.0
3843,2015-04-07,4.0,2.5,2718,6197,2.0,False,3,8,2718,0,2006,0,98092,47.3255,-122.164,388500.0
3844,2014-10-29,5.0,3.75,3330,5042,2.0,False,3,9,2470,860,2014,0,98103,47.6497,-122.339,1375000.0
3845,2014-06-24,3.0,1.75,1840,11440,1.0,False,4,8,1340,500,1977,0,98059,47.474,-122.14,366000.0
3846,2015-05-01,3.0,2.5,2810,6300,2.0,False,3,8,2810,0,2001,0,98074,47.6077,-122.02,725000.0
3847,2014-09-19,4.0,2.75,3080,6731,2.0,False,3,9,3080,0,2003,0,98058,47.4522,-122.118,550000.0
3848,2015-03-04,3.0,2.5,1880,4499,2.0,False,3,8,1880,0,1993,0,98029,47.5664,-121.999,529000.0
3849,2014-05-16,3.0,2.5,2370,7875,2.0,False,3,9,2370,0,2003,0,98065,47.5427,-121.863,522500.0
3850,2014-11-25,4.0,4.5,2690,7350,1.5,False,5,7,2690,0,1949,0,98125,47.7062,-122.311,500000.0
3851,2014-10-28,4.0,1.75,1720,7455,1.0,False,4,7,1020,700,1963,0,98058,47.4669,-122.182,246000.0
3852,2015-04-17,4.0,2.5,1660,2500,2.0,False,3,7,1660,0,2007,0,98118,47.5437,-122.28299999999999,350000.0
3853,2014-06-09,4.0,1.0,1910,16320,1.5,False,3,6,1910,0,1934,0,98106,47.5151,-122.366,240000.0
3854,2015-05-04,3.0,1.5,1300,7287,1.0,False,4,7,1300,0,1965,0,98033,47.6889,-122.18700000000001,570000.0
3855,2014-07-23,4.0,2.5,1840,15496,2.0,False,3,8,1840,0,1991,0,98059,47.4683,-122.07,390000.0
3856,2014-07-22,4.0,2.5,2229,5723,2.0,False,3,7,2229,0,2012,0,98032,47.3693,-122.286,324950.0
3857,2014-05-05,4.0,2.5,3400,9692,2.0,False,3,9,3400,0,2007,0,98052,47.708,-122.109,830000.0
3858,2015-04-10,3.0,1.75,2620,8280,1.0,False,4,7,1330,1290,1948,0,98177,47.7235,-122.359,615000.0
3859,2014-09-08,3.0,1.5,1750,7000,2.0,False,3,8,1750,0,1983,0,98023,47.3108,-122.346,260000.0
3860,2015-04-30,5.0,3.5,3450,19080,2.0,False,3,9,3450,0,2001,0,98022,47.2123,-122.005,525000.0
3861,2015-03-17,2.0,1.0,670,3101,1.0,False,4,6,670,0,1948,0,98118,47.5546,-122.274,190000.0
3862,2014-08-28,3.0,2.25,1620,1062,3.0,False,3,8,1620,0,2014,0,98122,47.6051,-122.304,490000.0
3863,2014-08-22,3.0,2.25,1570,8410,1.0,False,3,7,1180,390,1991,0,98022,47.1942,-121.99,252000.0
3864,2014-06-23,4.0,2.0,1940,25600,1.0,False,1,8,1940,0,1962,0,98006,47.5722,-122.12899999999999,365000.0
3865,2014-12-01,3.0,1.75,1740,8560,1.0,False,3,8,1500,240,1948,0,98199,47.6475,-122.40899999999999,827235.0
3866,2015-03-31,4.0,2.25,2410,14985,1.0,False,4,7,1950,460,1965,0,98166,47.4278,-122.34299999999999,530000.0
3867,2014-08-20,5.0,1.75,2170,9752,1.0,False,3,7,1100,1070,1962,0,98003,47.3355,-122.331,278000.0
3868,2015-02-06,3.0,1.75,1680,10685,1.0,False,4,7,1680,0,1966,0,98033,47.6556,-122.193,637500.0
3869,2014-06-06,3.0,1.0,1210,103237,1.0,False,2,6,1210,0,1918,1960,98070,47.4208,-122.445,160000.0
3870,2015-02-11,3.0,2.5,2800,10603,2.0,False,3,9,2800,0,2001,0,98011,47.7528,-122.195,550000.0
3871,2015-02-27,3.0,2.0,1330,8748,1.0,False,3,7,1330,0,1986,0,98003,47.2619,-122.29799999999999,205500.0
3872,2014-12-04,3.0,2.0,1660,13085,1.0,False,3,7,1010,650,1985,0,98001,47.3298,-122.277,250000.0
3873,2015-02-03,3.0,2.5,2160,3738,2.0,False,3,8,2160,0,1994,0,98126,47.5661,-122.375,440000.0
3874,2014-11-13,3.0,2.25,3370,23065,1.0,True,3,10,1920,1450,1980,0,98028,47.7434,-122.26299999999999,1600000.0
3875,2014-12-02,3.0,2.25,1460,968,2.0,False,3,7,1140,320,2003,0,98199,47.6601,-122.4,443750.0
3876,2015-02-25,1.0,0.75,520,12981,1.0,False,5,3,520,0,1920,0,98022,47.2082,-121.995,262000.0
3877,2015-03-27,3.0,2.25,1720,9435,1.0,False,4,7,1220,500,1978,0,98023,47.2979,-122.37700000000001,210000.0
3878,2014-12-30,3.0,2.5,2430,5400,2.0,False,3,8,2430,0,2007,0,98074,47.6062,-122.057,550000.0
3879,2014-10-06,3.0,1.5,1460,8505,1.0,False,4,7,1460,0,1955,0,98055,47.4402,-122.195,265000.0
3880,2015-02-18,4.0,3.25,3276,10801,2.0,False,3,9,3276,0,2008,0,98166,47.4585,-122.361,720000.0
3881,2014-11-20,3.0,1.75,1100,9452,1.0,False,3,6,1100,0,1942,0,98146,47.4864,-122.337,190000.0
3882,2014-08-25,4.0,2.5,2370,10631,2.0,False,3,8,2370,0,1999,0,98003,47.3473,-122.302,338000.0
3883,2014-12-15,4.0,1.75,1660,10725,1.0,False,3,7,960,700,1956,0,98168,47.5033,-122.3,282000.0
3884,2014-05-21,3.0,2.75,2550,11160,2.0,False,3,8,2550,0,1994,0,98155,47.7351,-122.323,430000.0
3885,2014-08-21,4.0,2.5,2360,7350,1.0,False,4,7,1440,920,1965,0,98001,47.3417,-122.277,285000.0
3886,2014-09-08,4.0,2.5,2470,5015,2.0,False,3,8,2470,0,2004,0,98038,47.3457,-122.041,352000.0
3887,2014-07-23,3.0,3.75,3830,219106,2.0,False,3,9,3830,0,1977,1999,98027,47.5432,-121.95200000000001,865000.0
3888,2014-12-29,4.0,1.75,2250,8458,1.0,False,3,8,1450,800,1954,0,98136,47.5235,-122.383,559000.0
3889,2015-01-30,2.0,1.0,710,6322,1.0,False,3,6,710,0,1942,0,98126,47.5165,-122.376,245000.0
3890,2015-03-03,4.0,2.75,2400,104108,2.0,False,3,8,2400,0,1988,0,98027,47.4686,-121.98899999999999,590000.0
3891,2015-04-27,3.0,2.0,2130,4299,1.5,False,4,7,1680,450,1922,0,98144,47.5779,-122.294,700000.0
3892,2014-12-18,4.0,2.5,2180,4000,2.0,False,3,8,2180,0,1920,2005,98122,47.6186,-122.288,825000.0
3893,2014-12-30,3.0,1.75,2090,7505,1.0,False,3,7,2090,0,1967,0,98034,47.7326,-122.194,424950.0
3894,2014-10-14,3.0,1.0,1160,10988,1.0,False,3,7,1160,0,1965,0,98033,47.6818,-122.165,360000.0
3895,2015-01-26,3.0,2.25,2340,14279,1.0,False,3,8,1340,1000,1965,0,98006,47.5715,-122.124,438000.0
3896,2014-06-23,3.0,1.0,1530,389126,1.5,False,4,7,1530,0,1919,0,98022,47.1776,-122.01100000000001,230000.0
3897,2014-07-02,5.0,3.25,3760,9792,2.0,False,3,9,2550,1210,1984,0,98006,47.5654,-122.115,851000.0
3898,2014-08-20,3.0,1.75,1040,5097,1.0,False,4,7,800,240,1944,0,98199,47.6385,-122.40100000000001,619790.0
3899,2015-03-26,4.0,2.25,1800,7200,1.0,False,3,7,1230,570,1979,0,98177,47.7717,-122.376,475000.0
3900,2015-03-12,4.0,1.5,1920,11595,1.0,False,4,7,1920,0,1962,0,98002,47.2858,-122.212,235000.0
3901,2014-08-28,5.0,3.5,4330,11979,1.0,False,3,12,2090,2240,2008,0,98004,47.6251,-122.21799999999999,3168750.0
3902,2015-04-22,2.0,1.0,760,5280,1.0,False,3,6,760,0,1946,0,98168,47.483000000000004,-122.33,122000.0
3903,2014-09-05,4.0,2.25,1450,7245,1.0,False,5,7,1450,0,1950,1983,98133,47.7643,-122.34299999999999,375000.0
3904,2015-05-08,2.0,1.0,1300,6617,1.0,False,3,7,1300,0,1986,0,98125,47.7238,-122.302,324500.0
3905,2015-02-24,3.0,1.75,1370,1990,3.0,False,3,9,1370,0,2014,0,98102,47.6434,-122.324,720000.0
3906,2015-05-08,5.0,3.75,3490,15246,1.0,False,4,10,1940,1550,1968,0,98040,47.5479,-122.212,1295000.0
3907,2014-05-29,4.0,2.5,2760,6850,2.0,False,3,9,2760,0,1999,0,98056,47.5346,-122.185,602500.0
3908,2014-12-08,4.0,2.0,2350,9329,2.0,False,3,8,2350,0,1977,0,98005,47.583,-122.17,659000.0
3909,2014-09-22,4.0,3.0,1986,6000,2.0,False,4,8,1746,240,1922,0,98136,47.5374,-122.39,715000.0
3910,2015-03-23,4.0,2.5,2430,6796,2.0,False,3,8,2430,0,1993,0,98058,47.4499,-122.12700000000001,412950.0
3911,2014-12-03,4.0,2.5,2811,7251,2.0,False,3,9,2811,0,2009,0,98038,47.3686,-122.05799999999999,455000.0
3912,2015-03-16,3.0,1.0,920,6750,1.0,False,4,7,920,0,1951,0,98004,47.6322,-122.212,650000.0
3913,2015-03-26,4.0,2.25,2350,10664,1.0,False,2,7,1510,840,1952,0,98040,47.5743,-122.238,800000.0
3914,2014-09-09,4.0,2.5,2740,9959,2.0,False,3,9,2740,0,1989,0,98029,47.5672,-122.01100000000001,648000.0
3915,2014-06-26,4.0,2.75,2880,4000,1.5,False,3,9,2100,780,1912,2000,98144,47.5843,-122.29299999999999,755000.0
3916,2014-12-04,3.0,1.0,1600,12566,1.0,False,4,7,1600,0,1971,0,98045,47.4431,-121.765,240000.0
3917,2015-04-14,3.0,1.0,960,7218,1.0,False,4,7,960,0,1969,0,98034,47.7278,-122.226,330000.0
3918,2015-04-08,3.0,2.75,2130,1400,2.0,False,3,9,1080,1050,2010,0,98118,47.5661,-122.29,525000.0
3919,2014-10-20,3.0,1.0,1200,16000,1.0,False,3,7,1200,0,1970,0,98072,47.7452,-122.101,355000.0
3920,2014-06-25,3.0,2.5,1860,8060,2.0,False,4,8,1860,0,1987,0,98029,47.5674,-122.01700000000001,505000.0
3921,2015-03-05,2.0,2.25,1180,2090,2.0,False,3,7,1180,0,2004,0,98122,47.6032,-122.31,447500.0
3922,2014-06-18,3.0,1.5,1320,8114,1.0,False,3,8,1320,0,1951,0,98004,47.5827,-122.195,650000.0
3923,2015-05-12,4.0,1.75,2250,16000,1.0,False,3,8,1450,800,1957,0,98023,47.3303,-122.351,280000.0
3924,2015-04-14,5.0,1.5,2000,8100,1.5,False,3,6,2000,0,1946,0,98168,47.4945,-122.304,245000.0
3925,2014-06-30,4.0,2.5,2570,7859,2.0,False,3,8,2570,0,1992,0,98038,47.3736,-122.045,397500.0
3926,2015-05-06,5.0,2.5,3000,10560,1.0,False,3,8,1500,1500,1966,0,98004,47.6249,-122.206,800000.0
3927,2014-05-16,3.0,2.5,2320,36847,2.0,False,3,9,2320,0,1992,0,98045,47.4838,-121.714,437500.0
3928,2015-01-16,3.0,2.25,1770,7667,1.0,False,3,8,1270,500,1966,0,98177,47.7724,-122.36200000000001,370000.0
3929,2015-03-17,4.0,2.75,2640,5000,2.0,False,3,9,1840,800,1943,2004,98105,47.6619,-122.275,1084500.0
3930,2015-04-08,3.0,1.75,2180,7318,1.0,False,4,7,1210,970,1967,0,98126,47.5251,-122.37,485000.0
3931,2015-04-07,4.0,3.25,3410,34939,2.0,False,4,9,2470,940,1992,0,98027,47.458999999999996,-122.00299999999999,585000.0
3932,2014-05-21,3.0,1.75,1390,10905,1.0,False,3,6,860,530,1957,0,98106,47.5517,-122.36,270000.0
3933,2014-12-01,3.0,1.0,1160,8800,1.0,False,4,7,1160,0,1959,0,98008,47.6112,-122.12799999999999,480000.0
3934,2015-03-25,3.0,1.0,1150,8000,1.5,False,4,6,1150,0,1913,1957,98001,47.2749,-122.25200000000001,168000.0
3935,2015-05-01,3.0,1.0,1210,4872,1.0,False,4,6,1210,0,1949,0,98118,47.5551,-122.273,465000.0
3936,2015-04-29,5.0,3.5,2990,212137,2.0,False,3,8,2450,540,1994,0,98024,47.5298,-121.887,750000.0
3937,2014-10-17,2.0,1.0,960,5508,1.0,False,3,6,770,190,1951,0,98118,47.5307,-122.277,175000.0
3938,2014-11-03,3.0,2.5,2655,5080,2.0,False,3,8,2655,0,2013,0,98023,47.2972,-122.348,409950.0
3939,2014-09-09,2.0,1.75,2330,10143,1.0,False,4,7,1220,1110,1953,0,98146,47.4899,-122.359,689000.0
3940,2015-02-24,3.0,1.75,1950,15037,1.0,False,3,7,1950,0,1989,0,98014,47.6892,-121.913,323000.0
3941,2014-07-14,3.0,1.5,1010,10350,1.0,False,3,7,1010,0,1969,0,98032,47.379,-122.29,240000.0
3942,2015-04-03,4.0,2.25,2120,9921,2.0,False,3,8,2120,0,1981,0,98027,47.5593,-122.08200000000001,800000.0
3943,2014-09-20,2.0,1.5,1210,5000,1.5,False,5,6,1210,0,1907,0,98117,47.6793,-122.397,615000.0
3944,2015-03-24,5.0,3.75,3570,14648,2.0,False,3,9,3570,0,2005,0,98019,47.7377,-121.97399999999999,624000.0
3945,2015-05-04,3.0,2.5,2170,5500,2.0,False,3,8,2170,0,2000,0,98075,47.5975,-122.01799999999999,606500.0
3946,2015-02-17,2.0,1.0,840,4000,1.0,False,3,6,840,0,1942,0,98108,47.5531,-122.307,275000.0
3947,2014-11-12,3.0,2.0,1340,5670,2.0,False,3,6,1340,0,1994,0,98055,47.4498,-122.194,252000.0
3948,2015-02-23,3.0,1.5,1250,8004,1.0,False,3,7,1250,0,1965,0,98008,47.6285,-122.117,455000.0
